# ASCII 1D datafile generated by TiberCAD
# x Ec Ev eQFermi hQFermi ElPotential eDensity hDensity eMobility hMobility ElField_x ElField_y ElField_z eCurrentDensity_x eCurrentDensity_y eCurrentDensity_z hCurrentDensity_x hCurrentDensity_y hCurrentDensity_z NetRecombination SRHRecombination 
10.2239 -0.00578607 -1.1246 -0.0948947 -0.888708 2.22927 8.62252e+17 5.73191e+15 1417 470.5 1.10585 0 0 168.032 0 0 18.6803 0 0 1.88791e+23 1.88791e+23 
10.3665 -0.00577032 -1.12458 -0.0948825 -0.888092 2.22925 8.62137e+17 5.60023e+15 1417 470.5 1.10254 0 0 168.459 0 0 18.2537 0 0 1.84545e+23 1.84545e+23 
10.5106 -0.00575446 -1.12457 -0.09487 -0.887469 2.22924 8.62023e+17 5.47027e+15 1417 470.5 1.09927 0 0 168.88 0 0 17.8326 0 0 1.80351e+23 1.80351e+23 
10.6561 -0.00573849 -1.12455 -0.0948575 -0.88684 2.22922 8.61911e+17 5.34205e+15 1417 470.5 1.09605 0 0 169.295 0 0 17.417 0 0 1.76209e+23 1.76209e+23 
10.8031 -0.0057224 -1.12453 -0.0948447 -0.886204 2.2292 8.61801e+17 5.21556e+15 1417 470.5 1.09287 0 0 169.705 0 0 17.0069 0 0 1.72118e+23 1.72118e+23 
10.9515 -0.0057062 -1.12452 -0.0948318 -0.885562 2.22919 8.61692e+17 5.09082e+15 1417 470.5 1.08972 0 0 170.11 0 0 16.6024 0 0 1.68081e+23 1.68081e+23 
11.1014 -0.00568989 -1.1245 -0.0948188 -0.884913 2.22917 8.61584e+17 4.96784e+15 1417 470.5 1.08662 0 0 170.509 0 0 16.2035 0 0 1.64097e+23 1.64097e+23 
11.2528 -0.00567346 -1.12449 -0.0948056 -0.884258 2.22916 8.61478e+17 4.84661e+15 1417 470.5 1.08356 0 0 170.902 0 0 15.8101 0 0 1.60166e+23 1.60166e+23 
11.4058 -0.00565691 -1.12447 -0.0947922 -0.883597 2.22914 8.61374e+17 4.72715e+15 1417 470.5 1.08055 0 0 171.29 0 0 15.4224 0 0 1.56288e+23 1.56288e+23 
11.5602 -0.00564024 -1.12445 -0.0947786 -0.882928 2.22912 8.61271e+17 4.60946e+15 1417 470.5 1.07757 0 0 171.672 0 0 15.0403 0 0 1.52465e+23 1.52465e+23 
11.7163 -0.00562345 -1.12444 -0.0947649 -0.882253 2.22911 8.6117e+17 4.49354e+15 1417 470.5 1.07464 0 0 172.048 0 0 14.6639 0 0 1.48696e+23 1.48696e+23 
11.8738 -0.00560654 -1.12442 -0.0947511 -0.881571 2.22909 8.6107e+17 4.37939e+15 1417 470.5 1.07176 0 0 172.419 0 0 14.2932 0 0 1.44982e+23 1.44982e+23 
12.033 -0.00558951 -1.1244 -0.094737 -0.880882 2.22907 8.60972e+17 4.26703e+15 1417 470.5 1.06891 0 0 172.784 0 0 13.9282 0 0 1.41322e+23 1.41322e+23 
12.1938 -0.00557235 -1.12438 -0.0947228 -0.880186 2.22905 8.60875e+17 4.15644e+15 1417 470.5 1.06611 0 0 173.143 0 0 13.5688 0 0 1.37717e+23 1.37717e+23 
12.3561 -0.00555506 -1.12437 -0.0947084 -0.879483 2.22904 8.6078e+17 4.04764e+15 1417 470.5 1.06335 0 0 173.497 0 0 13.2152 0 0 1.34167e+23 1.34167e+23 
12.5201 -0.00553765 -1.12435 -0.0946938 -0.878772 2.22902 8.60686e+17 3.94061e+15 1417 470.5 1.06063 0 0 173.845 0 0 12.8673 0 0 1.30673e+23 1.30673e+23 
12.6857 -0.0055201 -1.12433 -0.094679 -0.878055 2.229 8.60594e+17 3.83537e+15 1417 470.5 1.05796 0 0 174.187 0 0 12.5251 0 0 1.27234e+23 1.27234e+23 
12.853 -0.00550242 -1.12431 -0.0946641 -0.87733 2.22898 8.60504e+17 3.73191e+15 1417 470.5 1.05533 0 0 174.524 0 0 12.1886 0 0 1.23851e+23 1.23851e+23 
13.022 -0.00548461 -1.1243 -0.094649 -0.876598 2.22897 8.60415e+17 3.63023e+15 1417 470.5 1.05275 0 0 174.854 0 0 11.8578 0 0 1.20523e+23 1.20523e+23 
13.1927 -0.00546667 -1.12428 -0.0946337 -0.875859 2.22895 8.60328e+17 3.53033e+15 1417 470.5 1.05021 0 0 175.18 0 0 11.5327 0 0 1.17251e+23 1.17251e+23 
13.365 -0.00544859 -1.12426 -0.0946182 -0.875112 2.22893 8.60242e+17 3.4322e+15 1417 470.5 1.04771 0 0 175.499 0 0 11.2134 0 0 1.14034e+23 1.14034e+23 
13.5391 -0.00543037 -1.12424 -0.0946026 -0.874358 2.22891 8.60158e+17 3.33584e+15 1417 470.5 1.04526 0 0 175.813 0 0 10.8997 0 0 1.10873e+23 1.10873e+23 
13.715 -0.00541201 -1.12422 -0.0945867 -0.873596 2.22889 8.60075e+17 3.24124e+15 1417 470.5 1.04285 0 0 176.121 0 0 10.5917 0 0 1.07768e+23 1.07768e+23 
13.8926 -0.00539351 -1.12421 -0.0945707 -0.872826 2.22888 8.59994e+17 3.14841e+15 1417 470.5 1.04048 0 0 176.423 0 0 10.2894 0 0 1.04718e+23 1.04718e+23 
14.0719 -0.00537487 -1.12419 -0.0945545 -0.872048 2.22886 8.59914e+17 3.05733e+15 1417 470.5 1.03815 0 0 176.72 0 0 9.99275 0 0 1.01724e+23 1.01724e+23 
14.2531 -0.00535608 -1.12417 -0.0945381 -0.871263 2.22884 8.59836e+17 2.968e+15 1417 470.5 1.03587 0 0 177.011 0 0 9.70173 0 0 9.87859e+22 9.87859e+22 
14.4361 -0.00533715 -1.12415 -0.0945215 -0.87047 2.22882 8.5976e+17 2.88041e+15 1417 470.5 1.03364 0 0 177.296 0 0 9.41634 0 0 9.59027e+22 9.59027e+22 
14.6209 -0.00531806 -1.12413 -0.0945047 -0.869668 2.2288 8.59685e+17 2.79455e+15 1417 470.5 1.03144 0 0 177.576 0 0 9.13654 0 0 9.30747e+22 9.30747e+22 
14.8076 -0.00529883 -1.12411 -0.0944877 -0.868859 2.22878 8.59611e+17 2.71042e+15 1417 470.5 1.02929 0 0 177.85 0 0 8.86231 0 0 9.03018e+22 9.03018e+22 
14.9962 -0.00527944 -1.12409 -0.0944705 -0.868041 2.22876 8.59539e+17 2.62801e+15 1417 470.5 1.02718 0 0 178.119 0 0 8.59363 0 0 8.75837e+22 8.75837e+22 
15.1866 -0.0052599 -1.12407 -0.0944531 -0.867215 2.22874 8.59469e+17 2.5473e+15 1417 470.5 1.02512 0 0 178.382 0 0 8.33047 0 0 8.49202e+22 8.49202e+22 
15.3789 -0.0052402 -1.12405 -0.0944355 -0.866381 2.22872 8.594e+17 2.46829e+15 1417 470.5 1.02309 0 0 178.639 0 0 8.07279 0 0 8.23112e+22 8.23112e+22 
15.5732 -0.00522035 -1.12403 -0.0944177 -0.865538 2.2287 8.59332e+17 2.39097e+15 1417 470.5 1.02111 0 0 178.892 0 0 7.82058 0 0 7.97562e+22 7.97562e+22 
15.7694 -0.00520033 -1.12401 -0.0943997 -0.864687 2.22868 8.59266e+17 2.31532e+15 1417 470.5 1.01917 0 0 179.139 0 0 7.57378 0 0 7.72552e+22 7.72552e+22 
15.9676 -0.00518015 -1.12399 -0.0943814 -0.863827 2.22866 8.59201e+17 2.24133e+15 1417 470.5 1.01728 0 0 179.38 0 0 7.33237 0 0 7.48077e+22 7.48077e+22 
16.1678 -0.00515981 -1.12397 -0.094363 -0.862959 2.22864 8.59138e+17 2.16899e+15 1417 470.5 1.01542 0 0 179.616 0 0 7.0963 0 0 7.24134e+22 7.24134e+22 
16.3699 -0.0051393 -1.12395 -0.0943444 -0.862081 2.22862 8.59076e+17 2.09829e+15 1417 470.5 1.01361 0 0 179.847 0 0 6.86554 0 0 7.00721e+22 7.00721e+22 
16.5741 -0.00511862 -1.12393 -0.0943256 -0.861195 2.2286 8.59016e+17 2.02922e+15 1417 470.5 1.01183 0 0 180.072 0 0 6.64004 0 0 6.77832e+22 6.77832e+22 
16.7804 -0.00509777 -1.12391 -0.0943065 -0.8603 2.22858 8.58957e+17 1.96175e+15 1417 470.5 1.0101 0 0 180.293 0 0 6.41976 0 0 6.55465e+22 6.55465e+22 
16.9887 -0.00507675 -1.12389 -0.0942872 -0.859396 2.22856 8.58899e+17 1.89587e+15 1417 470.5 1.00841 0 0 180.508 0 0 6.20465 0 0 6.33615e+22 6.33615e+22 
17.1991 -0.00505555 -1.12387 -0.0942677 -0.858483 2.22854 8.58843e+17 1.83158e+15 1417 470.5 1.00675 0 0 180.718 0 0 5.99466 0 0 6.12278e+22 6.12278e+22 
17.4115 -0.00503417 -1.12385 -0.094248 -0.857561 2.22852 8.58788e+17 1.76884e+15 1417 470.5 1.00514 0 0 180.923 0 0 5.78975 0 0 5.91449e+22 5.91449e+22 
17.6262 -0.00501262 -1.12383 -0.0942281 -0.856629 2.2285 8.58735e+17 1.70765e+15 1417 470.5 1.00356 0 0 181.122 0 0 5.58986 0 0 5.71124e+22 5.71124e+22 
17.843 -0.00499088 -1.1238 -0.094208 -0.855688 2.22847 8.58683e+17 1.64799e+15 1417 470.5 1.00203 0 0 181.317 0 0 5.39495 0 0 5.51298e+22 5.51298e+22 
18.0619 -0.00496896 -1.12378 -0.0941876 -0.854737 2.22845 8.58632e+17 1.58985e+15 1417 470.5 1.00053 0 0 181.507 0 0 5.20495 0 0 5.31965e+22 5.31965e+22 
18.283 -0.00494685 -1.12376 -0.094167 -0.853777 2.22843 8.58582e+17 1.5332e+15 1417 470.5 0.999072 0 0 181.692 0 0 5.01981 0 0 5.13121e+22 5.13121e+22 
18.5064 -0.00492455 -1.12374 -0.0941461 -0.852808 2.22841 8.58534e+17 1.47802e+15 1417 470.5 0.99765 0 0 181.873 0 0 4.83947 0 0 4.94761e+22 4.94761e+22 
18.732 -0.00490206 -1.12371 -0.0941251 -0.851828 2.22838 8.58487e+17 1.4243e+15 1417 470.5 0.996265 0 0 182.048 0 0 4.66387 0 0 4.76878e+22 4.76878e+22 
18.9598 -0.00487938 -1.12369 -0.0941038 -0.850838 2.22836 8.58442e+17 1.37202e+15 1417 470.5 0.994917 0 0 182.219 0 0 4.49296 0 0 4.59466e+22 4.59466e+22 
19.19 -0.00485649 -1.12367 -0.0940823 -0.849839 2.22834 8.58397e+17 1.32116e+15 1417 470.5 0.993605 0 0 182.386 0 0 4.32667 0 0 4.42521e+22 4.42521e+22 
19.4224 -0.00483341 -1.12365 -0.0940605 -0.84883 2.22832 8.58354e+17 1.2717e+15 1417 470.5 0.992329 0 0 182.547 0 0 4.16494 0 0 4.26036e+22 4.26036e+22 
19.6572 -0.00481013 -1.12362 -0.0940385 -0.84781 2.22829 8.58312e+17 1.22362e+15 1417 470.5 0.991088 0 0 182.705 0 0 4.00771 0 0 4.10005e+22 4.10005e+22 
19.8943 -0.00478665 -1.1236 -0.0940163 -0.84678 2.22827 8.58271e+17 1.1769e+15 1417 470.5 0.989882 0 0 182.857 0 0 3.85491 0 0 3.94422e+22 3.94422e+22 
20.1338 -0.00476295 -1.12358 -0.0939938 -0.84574 2.22825 8.58231e+17 1.13152e+15 1417 470.5 0.98871 0 0 183.006 0 0 3.70647 0 0 3.7928e+22 3.7928e+22 
20.3757 -0.00473905 -1.12355 -0.093971 -0.844689 2.22822 8.58193e+17 1.08746e+15 1417 470.5 0.987571 0 0 183.15 0 0 3.56232 0 0 3.64572e+22 3.64572e+22 
20.62 -0.00471494 -1.12353 -0.0939481 -0.843628 2.2282 8.58156e+17 1.0447e+15 1417 470.5 0.986466 0 0 183.29 0 0 3.42241 0 0 3.50293e+22 3.50293e+22 
20.8668 -0.00469061 -1.1235 -0.0939248 -0.842556 2.22817 8.58119e+17 1.00321e+15 1417 470.5 0.985394 0 0 183.426 0 0 3.28666 0 0 3.36435e+22 3.36435e+22 
21.116 -0.00466606 -1.12348 -0.0939014 -0.841473 2.22815 8.58084e+17 9.62971e+14 1417 470.5 0.984353 0 0 183.557 0 0 3.155 0 0 3.22992e+22 3.22992e+22 
21.3677 -0.0046413 -1.12345 -0.0938776 -0.840379 2.22812 8.5805e+17 9.23968e+14 1417 470.5 0.983345 0 0 183.685 0 0 3.02736 0 0 3.09957e+22 3.09957e+22 
21.622 -0.00461631 -1.12343 -0.0938537 -0.839275 2.2281 8.58017e+17 8.86175e+14 1417 470.5 0.982367 0 0 183.809 0 0 2.90367 0 0 2.97322e+22 2.97322e+22 
21.8788 -0.00459109 -1.1234 -0.0938294 -0.838159 2.22807 8.57985e+17 8.4957e+14 1417 470.5 0.98142 0 0 183.928 0 0 2.78385 0 0 2.85081e+22 2.85081e+22 
22.1382 -0.00456565 -1.12338 -0.0938049 -0.837032 2.22805 8.57954e+17 8.14131e+14 1417 470.5 0.980503 0 0 184.044 0 0 2.66785 0 0 2.73227e+22 2.73227e+22 
22.4001 -0.00453997 -1.12335 -0.0937802 -0.835894 2.22802 8.57924e+17 7.79836e+14 1417 470.5 0.979615 0 0 184.157 0 0 2.55558 0 0 2.61752e+22 2.61752e+22 
22.6647 -0.00451406 -1.12333 -0.0937551 -0.834744 2.228 8.57895e+17 7.46662e+14 1417 470.5 0.978756 0 0 184.265 0 0 2.44697 0 0 2.50649e+22 2.50649e+22 
22.932 -0.00448792 -1.1233 -0.0937298 -0.833583 2.22797 8.57867e+17 7.14586e+14 1417 470.5 0.977925 0 0 184.37 0 0 2.34195 0 0 2.39911e+22 2.39911e+22 
23.2019 -0.00446153 -1.12327 -0.0937043 -0.83241 2.22794 8.5784e+17 6.83585e+14 1417 470.5 0.977123 0 0 184.472 0 0 2.24044 0 0 2.29531e+22 2.29531e+22 
23.4745 -0.00443491 -1.12325 -0.0936784 -0.831225 2.22792 8.57814e+17 6.53638e+14 1417 470.5 0.976347 0 0 184.57 0 0 2.14237 0 0 2.195e+22 2.195e+22 
23.7499 -0.00440803 -1.12322 -0.0936523 -0.830028 2.22789 8.57789e+17 6.2472e+14 1417 470.5 0.975597 0 0 184.665 0 0 2.04767 0 0 2.09813e+22 2.09813e+22 
24.028 -0.00438091 -1.12319 -0.093626 -0.82882 2.22786 8.57764e+17 5.96811e+14 1417 470.5 0.974874 0 0 184.756 0 0 1.95626 0 0 2.00461e+22 2.00461e+22 
24.3089 -0.00435354 -1.12317 -0.0935993 -0.827599 2.22784 8.57741e+17 5.69886e+14 1417 470.5 0.974176 0 0 184.844 0 0 1.86808 0 0 1.91438e+22 1.91438e+22 
24.5926 -0.00432591 -1.12314 -0.0935724 -0.826366 2.22781 8.57718e+17 5.43923e+14 1417 470.5 0.973503 0 0 184.929 0 0 1.78304 0 0 1.82734e+22 1.82734e+22 
24.8792 -0.00429802 -1.12311 -0.0935451 -0.82512 2.22778 8.57696e+17 5.18899e+14 1417 470.5 0.972854 0 0 185.011 0 0 1.70107 0 0 1.74345e+22 1.74345e+22 
25.1686 -0.00426987 -1.12308 -0.0935176 -0.823862 2.22775 8.57675e+17 4.94793e+14 1417 470.5 0.972229 0 0 185.09 0 0 1.62209 0 0 1.66261e+22 1.66261e+22 
25.4609 -0.00424146 -1.12305 -0.0934898 -0.822592 2.22772 8.57655e+17 4.7158e+14 1417 470.5 0.971627 0 0 185.166 0 0 1.54605 0 0 1.58475e+22 1.58475e+22 
25.7562 -0.00421278 -1.12303 -0.0934618 -0.821308 2.2277 8.57635e+17 4.4924e+14 1417 470.5 0.971048 0 0 185.239 0 0 1.47286 0 0 1.50981e+22 1.50981e+22 
26.0544 -0.00418383 -1.123 -0.0934334 -0.820012 2.22767 8.57616e+17 4.27749e+14 1417 470.5 0.97049 0 0 185.31 0 0 1.40244 0 0 1.4377e+22 1.4377e+22 
26.3556 -0.00415461 -1.12297 -0.0934047 -0.818703 2.22764 8.57598e+17 4.07086e+14 1417 470.5 0.969954 0 0 185.378 0 0 1.33474 0 0 1.36836e+22 1.36836e+22 
26.6598 -0.00412511 -1.12294 -0.0933757 -0.817381 2.22761 8.57581e+17 3.87228e+14 1417 470.5 0.969438 0 0 185.443 0 0 1.26967 0 0 1.30171e+22 1.30171e+22 
26.9671 -0.00409533 -1.12291 -0.0933465 -0.816045 2.22758 8.57564e+17 3.68154e+14 1417 470.5 0.968943 0 0 185.505 0 0 1.20716 0 0 1.23768e+22 1.23768e+22 
27.2774 -0.00406527 -1.12288 -0.0933169 -0.814696 2.22755 8.57548e+17 3.49842e+14 1417 470.5 0.968468 0 0 185.565 0 0 1.14715 0 0 1.1762e+22 1.1762e+22 
27.5908 -0.00403492 -1.12285 -0.093287 -0.813333 2.22752 8.57533e+17 3.3227e+14 1417 470.5 0.968012 0 0 185.623 0 0 1.08956 0 0 1.1172e+22 1.1172e+22 
27.9074 -0.00400428 -1.12282 -0.0932568 -0.811957 2.22749 8.57518e+17 3.15418e+14 1417 470.5 0.967574 0 0 185.678 0 0 1.03433 0 0 1.06061e+22 1.06061e+22 
28.2272 -0.00397335 -1.12279 -0.0932263 -0.810567 2.22746 8.57504e+17 2.99264e+14 1417 470.5 0.967155 0 0 185.731 0 0 0.981385 0 0 1.00635e+22 1.00635e+22 
28.5501 -0.00394212 -1.12275 -0.0931955 -0.809163 2.22742 8.57491e+17 2.83787e+14 1417 470.5 0.966753 0 0 185.782 0 0 0.930657 0 0 9.54364e+21 9.54364e+21 
28.8763 -0.00391059 -1.12272 -0.0931644 -0.807745 2.22739 8.57478e+17 2.68968e+14 1417 470.5 0.966368 0 0 185.83 0 0 0.882081 0 0 9.04579e+21 9.04579e+21 
29.2058 -0.00387876 -1.12269 -0.0931329 -0.806313 2.22736 8.57465e+17 2.54785e+14 1417 470.5 0.966 0 0 185.877 0 0 0.83559 0 0 8.56927e+21 8.56927e+21 
29.5386 -0.00384662 -1.12266 -0.0931011 -0.804866 2.22733 8.57453e+17 2.41219e+14 1417 470.5 0.965647 0 0 185.921 0 0 0.791118 0 0 8.11342e+21 8.11342e+21 
29.8747 -0.00381417 -1.12263 -0.093069 -0.803405 2.2273 8.57442e+17 2.28249e+14 1417 470.5 0.96531 0 0 185.964 0 0 0.748602 0 0 7.67758e+21 7.67758e+21 
30.2141 -0.00378141 -1.12259 -0.0930366 -0.801929 2.22726 8.57431e+17 2.15858e+14 1417 470.5 0.964989 0 0 186.004 0 0 0.707978 0 0 7.26112e+21 7.26112e+21 
30.557 -0.00374833 -1.12256 -0.0930038 -0.800438 2.22723 8.57421e+17 2.04024e+14 1417 470.5 0.964681 0 0 186.043 0 0 0.669183 0 0 6.86338e+21 6.86338e+21 
30.9033 -0.00371493 -1.12253 -0.0929707 -0.798933 2.2272 8.57411e+17 1.92731e+14 1417 470.5 0.964388 0 0 186.08 0 0 0.632157 0 0 6.48375e+21 6.48375e+21 
31.253 -0.0036812 -1.12249 -0.0929373 -0.797412 2.22716 8.57402e+17 1.81959e+14 1417 470.5 0.964108 0 0 186.115 0 0 0.596837 0 0 6.12161e+21 6.12161e+21 
31.6063 -0.00364715 -1.12246 -0.0929035 -0.795876 2.22713 8.57393e+17 1.71689e+14 1417 470.5 0.963841 0 0 186.149 0 0 0.563166 0 0 5.77635e+21 5.77635e+21 
31.9631 -0.00361276 -1.12243 -0.0928694 -0.794325 2.2271 8.57384e+17 1.61905e+14 1417 470.5 0.963586 0 0 186.181 0 0 0.531085 0 0 5.44737e+21 5.44737e+21 
32.3235 -0.00357804 -1.12239 -0.0928349 -0.792758 2.22706 8.57376e+17 1.52589e+14 1417 470.5 0.963344 0 0 186.212 0 0 0.500537 0 0 5.13411e+21 5.13411e+21 
32.6875 -0.00354298 -1.12236 -0.0928001 -0.791176 2.22703 8.57368e+17 1.43723e+14 1417 470.5 0.963114 0 0 186.241 0 0 0.471465 0 0 4.83597e+21 4.83597e+21 
33.0551 -0.00350758 -1.12232 -0.0927649 -0.789577 2.22699 8.57361e+17 1.35291e+14 1417 470.5 0.962895 0 0 186.268 0 0 0.443816 0 0 4.55241e+21 4.55241e+21 
33.4264 -0.00347183 -1.12228 -0.0927294 -0.787963 2.22695 8.57354e+17 1.27277e+14 1417 470.5 0.962686 0 0 186.295 0 0 0.417534 0 0 4.28287e+21 4.28287e+21 
33.8015 -0.00343573 -1.12225 -0.0926935 -0.786332 2.22692 8.57347e+17 1.19664e+14 1417 470.5 0.962488 0 0 186.32 0 0 0.392569 0 0 4.02681e+21 4.02681e+21 
34.1803 -0.00339927 -1.12221 -0.0926572 -0.784685 2.22688 8.57341e+17 1.12437e+14 1417 470.5 0.962301 0 0 186.343 0 0 0.368868 0 0 3.78372e+21 3.78372e+21 
34.5629 -0.00336246 -1.12217 -0.0926206 -0.783022 2.22684 8.57335e+17 1.0558e+14 1417 470.5 0.962122 0 0 186.366 0 0 0.346381 0 0 3.55308e+21 3.55308e+21 
34.9493 -0.00332528 -1.12214 -0.0925836 -0.781342 2.22681 8.57329e+17 9.90796e+13 1417 470.5 0.961953 0 0 186.387 0 0 0.325061 0 0 3.33439e+21 3.33439e+21 
35.3396 -0.00328774 -1.1221 -0.0925462 -0.779645 2.22677 8.57324e+17 9.29198e+13 1417 470.5 0.961793 0 0 186.407 0 0 0.304858 0 0 3.12717e+21 3.12717e+21 
35.7338 -0.00324983 -1.12206 -0.0925085 -0.777931 2.22673 8.57319e+17 8.70869e+13 1417 470.5 0.961641 0 0 186.427 0 0 0.285728 0 0 2.93093e+21 2.93093e+21 
36.1319 -0.00321155 -1.12202 -0.0924703 -0.7762 2.22669 8.57314e+17 8.15672e+13 1417 470.5 0.961498 0 0 186.445 0 0 0.267623 0 0 2.74522e+21 2.74522e+21 
36.5341 -0.00317288 -1.12199 -0.0924318 -0.774452 2.22666 8.57309e+17 7.63472e+13 1417 470.5 0.961362 0 0 186.462 0 0 0.250502 0 0 2.56959e+21 2.56959e+21 
36.9402 -0.00313384 -1.12195 -0.0923929 -0.772686 2.22662 8.57305e+17 7.14139e+13 1417 470.5 0.961234 0 0 186.478 0 0 0.23432 0 0 2.4036e+21 2.4036e+21 
37.3505 -0.00309441 -1.12191 -0.0923536 -0.770902 2.22658 8.57301e+17 6.67547e+13 1417 470.5 0.961113 0 0 186.493 0 0 0.219037 0 0 2.24683e+21 2.24683e+21 
37.7648 -0.00305459 -1.12187 -0.0923139 -0.769101 2.22654 8.57297e+17 6.23573e+13 1417 470.5 0.960998 0 0 186.508 0 0 0.204613 0 0 2.09885e+21 2.09885e+21 
38.1833 -0.00301437 -1.12183 -0.0922738 -0.767281 2.2265 8.57293e+17 5.82099e+13 1417 470.5 0.96089 0 0 186.521 0 0 0.191008 0 0 1.95929e+21 1.95929e+21 
38.606 -0.00297376 -1.12179 -0.0922333 -0.765443 2.22646 8.5729e+17 5.43009e+13 1417 470.5 0.960789 0 0 186.534 0 0 0.178185 0 0 1.82774e+21 1.82774e+21 
39.0329 -0.00293275 -1.12175 -0.0921923 -0.763587 2.22642 8.57287e+17 5.06191e+13 1417 470.5 0.960693 0 0 186.546 0 0 0.166107 0 0 1.70384e+21 1.70384e+21 
39.4641 -0.00289132 -1.1217 -0.092151 -0.761713 2.22637 8.57284e+17 4.71538e+13 1417 470.5 0.960603 0 0 186.558 0 0 0.154739 0 0 1.58722e+21 1.58722e+21 
39.8996 -0.00284949 -1.12166 -0.0921093 -0.759819 2.22633 8.57281e+17 4.38945e+13 1417 470.5 0.960518 0 0 186.568 0 0 0.144046 0 0 1.47753e+21 1.47753e+21 
40.3395 -0.00280724 -1.12162 -0.0920671 -0.757907 2.22629 8.57278e+17 4.08312e+13 1417 470.5 0.960438 0 0 186.578 0 0 0.133997 0 0 1.37443e+21 1.37443e+21 
40.7838 -0.00276457 -1.12158 -0.0920245 -0.755975 2.22625 8.57276e+17 3.79542e+13 1417 470.5 0.960364 0 0 186.588 0 0 0.124558 0 0 1.2776e+21 1.2776e+21 
41.2325 -0.00272148 -1.12153 -0.0919815 -0.754024 2.2262 8.57273e+17 3.52541e+13 1417 470.5 0.960293 0 0 186.597 0 0 0.115699 0 0 1.18672e+21 1.18672e+21 
41.6857 -0.00267796 -1.12149 -0.091938 -0.752054 2.22616 8.57271e+17 3.27219e+13 1417 470.5 0.960228 0 0 186.605 0 0 0.107391 0 0 1.1015e+21 1.1015e+21 
42.1435 -0.002634 -1.12145 -0.0918941 -0.750064 2.22612 8.57269e+17 3.03489e+13 1417 470.5 0.960166 0 0 186.613 0 0 0.0996057 0 0 1.02163e+21 1.02163e+21 
42.6058 -0.00258961 -1.1214 -0.0918498 -0.748053 2.22607 8.57267e+17 2.81268e+13 1417 470.5 0.960108 0 0 186.62 0 0 0.0923148 0 0 9.46832e+20 9.46832e+20 
43.0728 -0.00254478 -1.12136 -0.091805 -0.746023 2.22603 8.57265e+17 2.60476e+13 1417 470.5 0.960054 0 0 186.627 0 0 0.0854925 0 0 8.76846e+20 8.76846e+20 
43.5445 -0.0024995 -1.12131 -0.0917598 -0.743973 2.22598 8.57264e+17 2.41035e+13 1417 470.5 0.960003 0 0 186.633 0 0 0.0791136 0 0 8.11408e+20 8.11408e+20 
44.0209 -0.00245376 -1.12127 -0.0917141 -0.741902 2.22594 8.57262e+17 2.22872e+13 1417 470.5 0.959956 0 0 186.639 0 0 0.0731539 0 0 7.50271e+20 7.50271e+20 
44.502 -0.00240758 -1.12122 -0.091668 -0.73981 2.22589 8.57261e+17 2.05916e+13 1417 470.5 0.959912 0 0 186.645 0 0 0.0675901 0 0 6.93196e+20 6.93196e+20 
44.988 -0.00236093 -1.12117 -0.0916214 -0.737697 2.22584 8.57259e+17 1.901e+13 1417 470.5 0.959871 0 0 186.65 0 0 0.0624 0 0 6.39956e+20 6.39956e+20 
45.4788 -0.00231382 -1.12113 -0.0915743 -0.735563 2.2258 8.57258e+17 1.75358e+13 1417 470.5 0.959832 0 0 186.655 0 0 0.0575624 0 0 5.90331e+20 5.90331e+20 
45.9746 -0.00226623 -1.12108 -0.0915268 -0.733408 2.22575 8.57257e+17 1.61629e+13 1417 470.5 0.959797 0 0 186.659 0 0 0.053057 0 0 5.44115e+20 5.44115e+20 
46.4753 -0.00221817 -1.12103 -0.0914787 -0.731231 2.2257 8.57256e+17 1.48853e+13 1417 470.5 0.959763 0 0 186.663 0 0 0.0488643 0 0 5.01108e+20 5.01108e+20 
46.9811 -0.00216963 -1.12098 -0.0914302 -0.729032 2.22565 8.57255e+17 1.36974e+13 1417 470.5 0.959733 0 0 186.667 0 0 0.0449659 0 0 4.6112e+20 4.6112e+20 
47.4919 -0.00212061 -1.12093 -0.0913812 -0.726812 2.2256 8.57254e+17 1.25938e+13 1417 470.5 0.959704 0 0 186.671 0 0 0.0413441 0 0 4.2397e+20 4.2397e+20 
48.0078 -0.0020711 -1.12088 -0.0913317 -0.724569 2.22555 8.57253e+17 1.15694e+13 1417 470.5 0.959677 0 0 186.674 0 0 0.0379821 0 0 3.89485e+20 3.89485e+20 
48.5289 -0.00202109 -1.12083 -0.0912818 -0.722304 2.2255 8.57252e+17 1.06193e+13 1417 470.5 0.959653 0 0 186.677 0 0 0.0348639 0 0 3.57501e+20 3.57501e+20 
49.0552 -0.00197059 -1.12078 -0.0912313 -0.720016 2.22545 8.57251e+17 9.73886e+12 1417 470.5 0.95963 0 0 186.68 0 0 0.0319743 0 0 3.27862e+20 3.27862e+20 
49.5868 -0.00191957 -1.12073 -0.0911803 -0.717705 2.2254 8.5725e+17 8.9237e+12 1417 470.5 0.959608 0 0 186.683 0 0 0.0292988 0 0 3.00421e+20 3.00421e+20 
50.1237 -0.00186805 -1.12068 -0.0911288 -0.715371 2.22535 8.5725e+17 8.16961e+12 1417 470.5 0.959589 0 0 186.685 0 0 0.0268237 0 0 2.75035e+20 2.75035e+20 
50.6659 -0.00181602 -1.12063 -0.0910768 -0.713014 2.2253 8.57249e+17 7.47265e+12 1417 470.5 0.959571 0 0 186.688 0 0 0.024536 0 0 2.51572e+20 2.51572e+20 
